text,label,intent_name
I lost track of my card,41,lost_or_stolen_card
I only have one other credit card from the US. Do you accept that?,54,supported_cards_and_currencies
I wish to be able to top up with cash.,58,top_up_by_cash_or_cheque
I would like to change to a different currency.,33,exchange_via_app
How long will it take to transfer something from China?,67,transfer_timing
My top-up is taking a while to process!,47,pending_top_up
What is the fee for a cash withdrawal?,19,cash_withdrawal_charge
The exchange rate is incorrect for my payment.,17,card_payment_wrong_exchange_rate
I think I lost my phone.  Is there a way to prevent anyone from getting into my account on it?,42,lost_or_stolen_phone
Where is the top-up verification code located?,71,verify_top_up
There is a strange card payment I don't recognise.,16,card_payment_not_recognised
Why was I not able to take cash from the ATM?,26,declined_cash_withdrawal
What should I do to top up using my Apple Watch?,2,apple_pay_or_google_pay
I recently bought an item using my card and I was charged an extra fee why is this?,15,card_payment_fee_charged
Is there a reason why my card was declined when I attempted to withdraw money?,26,declined_cash_withdrawal
What is the maximum times I can auto top-up?,4,automatic_top_up
"My transfer failed, why?",35,failed_transfer
My card payment has the wrong exchange rate,17,card_payment_wrong_exchange_rate
Are EUR exchanges allowed?,36,fiat_currency_support
"If I need to cash foreign transfers, how does that work?",32,exchange_rate
Will you assess me more fees if I top up with an international card?,57,top_up_by_card_charge
I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,71,verify_top_up
Why isn't my refund showing in my statement?,51,Refund_not_showing_up
How do I find the code needed in order to verify my top-up card?,71,verify_top_up
How long does a check take to show up in the account balance?,6,balance_not_updated_after_cheque_or_cash_deposit
Why is the exchange rate terrible?  That can't be close to the actual interbank rate.,17,card_payment_wrong_exchange_rate
I don't know what this Direct Debit payment is.,28,direct_debit_payment_not_recognised
I transferred money but the recipient does not see the funds in their account?,66,transfer_not_received_by_recipient
The refund isn't appearing in my account,51,Refund_not_showing_up
Where is the card PIN located?,38,get_physical_card
Who can request disposable cards?,29,disposable_card_limits
Help! I lost my card!,41,lost_or_stolen_card
"who do I talk to, to cancel a transfer?",8,cancel_transfer
I didnt get the correct exchange rate for getting cash,76,wrong_exchange_rate_for_cash_withdrawal
I can't enter my passcode.,44,passcode_forgotten
I see some transactions that I don't recognize.  I think someone stole my details.,22,compromised_card
I see a direct debit transaction in my app that I didn't make.,28,direct_debit_payment_not_recognised
I have been trying unsuccessfully to top-up my card.  Is the system down or not working properly?,59,top_up_failed
I saw a fee on my app from one of my payments and I wasn't sure where it came from. Is there a way you can tell me when there's an additional fee for my payments?,15,card_payment_fee_charged
I cannot try my PIN anymore.,49,pin_blocked
What do I need to do to cancel a transaction?,8,cancel_transfer
"On my transfer there was a ""decline"" message",27,declined_transfer
Is there a fee for paying by card?,15,card_payment_fee_charged
The app failed to verify my id.,68,unable_to_verify_identity
How can I set a new pin.,21,change_pin
DO I have to be 18 to open an account?,1,age_limit
What does it mean when a payment is pending?,45,pending_card_payment
I want to transfer some money from my other bank account into this one.,65,transfer_into_account
I paid with card and was charged a fee that shouldn't be there!,15,card_payment_fee_charged
Why haven't I received my new card yet?,11,card_arrival
how should i add money to my card,57,top_up_by_card_charge
Where's my card PIN?,38,get_physical_card
"I thought I can make transfers for free, this is not fair. I bought something online from abroad and there was some weird additional fee that I've never seen before?",64,transfer_fee_charged
My cash withdrawal was short.,75,wrong_amount_of_cash_received
Can my children have an account?,1,age_limit
Do you offer any discounts for someone who exchanges currencies frequently?,31,exchange_charge
My transfer didn't work how come?,35,failed_transfer
How long will it take to transfer from europe?,67,transfer_timing
Mastercard is my preferred company.,73,visa_or_mastercard
It won't let me verify my identity.,68,unable_to_verify_identity
Why would the ATM machine fail to give me the cash withdrawal I requested?,26,declined_cash_withdrawal
Do you support top ups?,61,top_up_reverted
Exchange rate for my card payment is wrong,17,card_payment_wrong_exchange_rate
My withdrawal from the ATM was cancelled.,26,declined_cash_withdrawal
When can I expect my card to arrive?,12,card_delivery_estimate
The machine gave me the wrong amount of cash.,75,wrong_amount_of_cash_received
I'd like like to know where I can order a virtual card?,40,getting_virtual_card
My card payment failed.,25,declined_card_payment
I'd like to know what the foreign exchange rate will be.,32,exchange_rate
Where are my funds? I topped off my car but it didn't seem to complete.,47,pending_top_up
"I checked my statement and saw a charge of one pound, where is this charge coming from?",34,extra_charge_on_statement
"If someone in a different country sends me money, do I have to pay a fee?",31,exchange_charge
I will be traveling.  Can I add money automatically?,4,automatic_top_up
I need to find the top up verification code,71,verify_top_up
what is this extra charge for a withdrawal?,19,cash_withdrawal_charge
How do I prove I am who I am?,69,verify_my_identity
I received my new card.  Where is it in the app?,13,card_linking
My identity verification is not working.,68,unable_to_verify_identity
How do I change to a different currency?,33,exchange_via_app
What are my bank details so I can do a transfer?,65,transfer_into_account
I have forgotten my passcode,44,passcode_forgotten
Is it free for top ups?,57,top_up_by_card_charge
Please verify my top-up card,71,verify_top_up
I would like to make sure it is delivered on a certain date.,12,card_delivery_estimate
Please help me!  A payment I made had an error on the account number and I can't cancel on my side.  Can you cancel it?,8,cancel_transfer
"phone is gone, dont want others to access account information",42,lost_or_stolen_phone
"Hello,  I noticed the money for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it?",53,reverted_card_payment?
Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,17,card_payment_wrong_exchange_rate
